-0.03194445,0.009722223,-1.019444
-0.03194445,0.01111111,-1.013889
-0.03194445,0.01111111,-1.013889
-0.03194445,0.01111111,-1.013889
-0.01666667,0.009722223,-1.0125
-0.01666667,0.009722223,-1.0125
-0.01666667,0.009722223,-1.0125
-0.0125,0.005555556,-1.009722
-0.0125,0.005555556,-1.009722
-0.02361111,0.002777778,-1.019444
-0.02361111,0.002777778,-1.019444
-0.01527778,0.009722223,-1.005556
-0.01527778,0.009722223,-1.005556
-0.03055556,0.006944445,-1.0125
-0.01527778,0.001388889,-1.002778
-0.01527778,0.001388889,-1.002778
-0.01527778,0.001388889,-1.002778
-0.02777778,0.02083333,-1.019444
-0.02916667,0.02083333,-1.018056
-0.02916667,0.02083333,-1.018056
-0.01388889,0.006944445,-1.0125
-0.025,0.006944445,-1.025
-0.025,0.006944445,-1.025
-0.025,0.006944445,-1.025
-0.02083333,0.005555556,-1.015278
-0.01388889,0.001388889,-1.016667
-0.01388889,0.001388889,-1.016667
-0.01388889,0.001388889,-1.016667
-0.02638889,0.01666667,-1.022222
-0.02638889,0.01666667,-1.022222
-0.02638889,0.01666667,-1.022222
-0.02638889,0.01666667,-1.022222
-0.02638889,0.01666667,-1.022222
-0.02638889,0.01666667,-1.022222
-0.01944445,0.002777778,-1.019444
-0.01944445,0.002777778,-1.019444
-0.02916667,0.01944445,-1.018056
-0.02916667,0.01944445,-1.018056
-0.0125,0.002777778,-1.018056
-0.01944445,0.01527778,-1.015278
-0.01944445,0.01527778,-1.015278
-0.01944445,0.01527778,-1.015278
-0.02777778,0.01111111,-1.009722
-0.025,0.01527778,-1.015278
-0.02222222,0.01805556,-1.018056
-0.02222222,0.01805556,-1.018056
-0.01805556,0.01944445,-1.013889
-0.01805556,0.01944445,-1.013889
-0.01944445,0.01527778,-1.011111
-0.01944445,0.01527778,-1.011111
-0.01944445,0.01527778,-1.011111
-0.01944445,0.0125,-1.018056
-0.01944445,0.0125,-1.018056
-0.025,0.004166667,-1.011111
-0.025,0.004166667,-1.011111
-0.01805556,0.002777778,-1.015278
-0.01805556,0.002777778,-1.015278
-0.01944445,0.005555556,-1.016667
-0.01388889,0.006944445,-1.019444
-0.01388889,0.006944445,-1.019444
-0.02638889,0.009722223,-1.019444
-0.02638889,0.009722223,-1.019444
-0.02361111,0.01111111,-1.011111
-0.02916667,0.005555556,-1.011111
-0.01527778,0.002777778,-1.018056
-0.01527778,0.002777778,-1.018056
-0.0125,0.002777778,-1.009722
-0.0125,0.002777778,-1.009722
-0.02083333,0.02083333,-1.018056
-0.01944445,0.01944445,-1.015278
-0.02777778,0.008333334,-1.013889
-0.02083333,0.01388889,-1.008333
-0.01944445,0.005555556,-1.0125
-0.01944445,0.01944445,-1.020833
-0.01805556,0.02222222,-1.009722
-0.02222222,0.008333334,-1.016667
-0.025,0.009722223,-1.016667
-0.025,0.009722223,-1.016667
-0.025,0.009722223,-1.016667
-0.01527778,0.002777778,-1.015278
-0.01527778,0.002777778,-1.015278
-0.01666667,0.004166667,-1.019444
-0.01944445,0.01805556,-1.019444
-0.01944445,0.01805556,-1.019444
-0.02361111,0.02222222,-1.015278
-0.02361111,0.02222222,-1.015278
-0.01666667,0.01527778,-1.015278
-0.01805556,0.002777778,-1.009722
-0.01805556,0.002777778,-1.009722
-0.01527778,0.01666667,-1.015278
-0.01944445,0.004166667,-1.009722
-0.01944445,0.004166667,-1.009722
-0.01944445,0.009722223,-1.011111
-0.025,0.01527778,-1.013889
-0.025,0.01527778,-1.013889
-0.01944445,0.006944445,-1.009722
-0.01666667,0.01805556,-1.015278
-0.01944445,0.002777778,-1.011111
-0.01944445,0.002777778,-1.011111
-0.01944445,0.002777778,-1.011111
-0.02916667,0.009722223,-1.015278
-0.02361111,0.001388889,-1.009722
-0.02361111,0.001388889,-1.009722
-0.02361111,0.001388889,-1.009722
-0.01527778,0.005555556,-1.011111
-0.01527778,0.005555556,-1.011111
-0.02083333,0.01944445,-1.0125
-0.025,0.009722223,-1.013889
-0.025,0.009722223,-1.013889
-0.02222222,0.002777778,-1.011111
-0.02222222,0.002777778,-1.011111
-0.01527778,0.01944445,-1.008333
-0.01944445,0.002777778,-1.022222
-0.025,0.009722223,-1.005556
-0.02083333,0.005555556,-1.022222
-0.025,0.01527778,-1.019444
-0.01944445,0.01527778,-1.011111
-0.01944445,0.01527778,-1.011111
-0.01666667,0.02083333,-1.0125
-0.01666667,0.02083333,-1.0125
-0.01805556,0.02083333,-1.005556
-0.01805556,0.02083333,-1.005556
-0.03472222,0.005555556,-1.015278
-0.03472222,0.005555556,-1.015278
-0.01944445,0.002777778,-1.009722
-0.01111111,0.01527778,-1.009722
-0.01805556,0.005555556,-1.0125
-0.01805556,0.005555556,-1.0125
-0.02222222,0.005555556,-1.022222
-0.01944445,0.01111111,-1.009722
-0.03888889,0.01944445,-0.9694445
-0.03888889,0.0625,-0.9263889
-0.03888889,0.0625,-0.9263889
-0.03888889,0.0625,-0.9263889
-0.03888889,0.0625,-0.9263889
-0.03888889,0.0625,-0.9263889
-0.02222222,0.03055556,-0.9986111
-0.03194445,0.08611111,-1.069445
-0.001388889,0.005555556,-1.090278
-0.07222223,-0.02916667,-1.073611
-0.1083333,0.002777778,-1.201389
-0.1083333,0.002777778,-1.201389
-0.1597222,0.01666667,-1.245833
-0.1597222,0.01666667,-1.245833
-0.3111111,-0.1180556,-1.091667
-0.3777778,-0.07916667,-1.022222
-0.3777778,-0.07916667,-1.022222
-0.5722222,-0.004166667,-0.9375001
-0.5833334,0.009722223,-0.7986111
-0.7319444,0.07222223,-0.7541667
-0.7277778,0.08194444,-0.7166667
-0.75,0.05833334,-0.5222222
-0.7861111,0.06527778,-0.4444445
-0.7861111,0.06527778,-0.4444445
-0.8541666,0.07777778,-0.3555556
-0.8541666,0.07777778,-0.3555556
-0.8402778,0.06111111,-0.3111111
-0.8541666,0.005555556,-0.1819444
-0.8875,-0.006944445,-0.08194444
-0.8875,-0.006944445,-0.08194444
-0.9138889,-0.01527778,-0.04444445
-1.002778,-0.0125,-0.06944445
-1.068056,0.005555556,-0.1097222
-0.975,0.02916667,-0.05138889
-0.975,0.02916667,-0.05138889
-0.9583333,0.004166667,-0.02916667
-1.041667,-0.004166667,-0.06527778
-1.0125,0.008333334,-0.025
-0.9888889,0.025,-0.004166667
-1.025,0.03611111,-0.002777778
-1.006944,0.025,0.03194445
-1.006944,0.025,0.03194445
-1.008333,0.01944445,0.01944445
-1.008333,0.01944445,0.01944445
-1.005556,0.01388889,0.009722223
-1.009722,0.01944445,0.009722223
-1.013889,0.02916667,0.02916667
-1.013889,0.02916667,0.02916667
-1.026389,0.005555556,-0.008333334
-1.022222,0.002777778,-0.002777778
-1.027778,0.01388889,0.009722223
-1.020833,0.0375,0.005555556
-1.006944,0.02916667,0.009722223
-1.002778,0.02222222,0.009722223
-1.009722,0.01944445,0.01111111
-1.009722,0.01944445,0.01111111
-0.9888889,0.009722223,0.01527778
-0.9875,0.009722223,0.009722223
-1.015278,0.002777778,-0.02361111
-1.025,-0.001388889,-0.02361111
-1.054167,0.03055556,-0.04583333
-1.038889,0.04305556,-0.04861111
-1,0.04166667,-0.03611111
-1,0.04166667,-0.03611111
-1,0.04166667,-0.03611111
-0.9958333,0.03611111,-0.03611111
-0.9736111,0.04444445,-0.04583333
-0.9763889,0.05416667,-0.07777778
-0.9972222,0.06805556,-0.1736111
-0.9972222,0.08472222,-0.2041667
-0.9819445,0.06111111,-0.2597222
-0.9708334,0.04166667,-0.2944444
-0.9833334,0.02222222,-0.3277778
-0.9763889,0.025,-0.3277778
-0.9444444,0.09166667,-0.3541667
-0.9416666,0.1,-0.3805556
-0.9361112,0.1152778,-0.3902778
-0.9,0.1222222,-0.3902778
-0.9125,0.1055556,-0.4555556
-0.9125,0.1055556,-0.4555556
-0.9125,0.1055556,-0.4555556
-0.8638889,0.15,-0.4652778
-0.8638889,0.15,-0.4652778
-0.8208333,0.1486111,-0.4958333
-0.7958333,0.1027778,-0.6125
-0.7958333,0.1027778,-0.6125
-0.8194444,0.1055556,-0.6722223
-0.7263889,0.1430556,-0.6305556
-0.7263889,0.1430556,-0.6305556
-0.6486111,0.1472222,-0.6291667
-0.6486111,0.1472222,-0.6291667
-0.6222222,0.1291667,-0.7166667
-0.6222222,0.1291667,-0.7166667
-0.6222222,0.1291667,-0.7166667
-0.5125,0.1513889,-0.8083333
-0.5652778,0.09444445,-1.0125
-0.5555556,0.08472222,-1.048611
-0.5555556,0.08472222,-1.048611
-0.4958333,0.07222223,-1.026389
-0.45,0.05972222,-0.9430555
-0.4,0.009722223,-0.9694445
-0.4,0.009722223,-0.9694445
-0.3777778,0.01944445,-0.9763889
-0.3513889,0.025,-0.9694445
-0.3041666,0.01388889,-0.9666667
-0.3041666,0.01388889,-0.9666667
-0.2194445,0.025,-1.041667
-0.2194445,0.025,-1.041667
-0.1805556,0.06944445,-1.1
-0.1805556,0.06944445,-1.1
-0.1569445,0.1055556,-1.080556
-0.1111111,0.1069444,-1.069445
-0.07638889,0.02222222,-1.027778
-0.07638889,0.02222222,-1.027778
-0.05277778,-0.02222222,-0.9694445
-0.05277778,-0.02222222,-0.9694445
-0.05833334,-0.02777778,-1.026389
-0.05833334,-0.02777778,-1.026389
-0.05972222,-0.04027778,-1.030556
-0.0375,-0.05833334,-1.006944
-0.0375,-0.05833334,-1.006944
-0.03611111,0.009722223,-1.055556
-0.02916667,0.008333334,-1.055556
-0.02916667,0.008333334,-1.055556
-0.01666667,0.02916667,-0.9708334
-0.01666667,0.02916667,-0.9708334
-0.06527778,0.001388889,-0.9430555
-0.06527778,0.001388889,-0.9430555
-0.06527778,0.001388889,-0.9430555
-0.02916667,0.01666667,-1.005556
-0.025,0.03611111,-1.005556
-0.025,0.03611111,-1.005556
-0.02222222,0.025,-1.008333
-0.02222222,0.02361111,-1.009722
-0.006944445,0.009722223,-1.009722
-0.006944445,0.009722223,-1.009722
-0.0125,0.006944445,-1.018056
-0.01805556,0.01388889,-0.9916666
-0.01805556,0.01388889,-0.9916666
-0.01944445,0.01388889,-1.029167
-0.02222222,0.009722223,-0.9958333
-0.02222222,0.009722223,-0.9958333
-0.01527778,-0.001388889,-1.015278
-0.01527778,-0.001388889,-1.015278
-0.0125,0.002777778,-1.022222
-0.01527778,0.005555556,-1.0125
-0.01527778,0.005555556,-1.0125
-0.02222222,0.008333334,-1.0125
-0.01944445,0.005555556,-1.013889
-0.01944445,0.005555556,-1.013889
-0.01666667,0.005555556,-1.018056
-0.01666667,0.005555556,-1.018056
-0.0125,0.004166667,-1.009722
-0.0125,0.004166667,-1.009722
-0.01527778,0.004166667,-1.009722
-0.01527778,0.004166667,-1.009722
-0.01527778,0.004166667,-1.009722
-0.01944445,0.005555556,-1.015278
-0.01805556,0.004166667,-1.015278
-0.01805556,0.004166667,-1.015278
-0.01944445,0.004166667,-1.0125
-0.01944445,0.004166667,-1.0125
-0.01388889,0.002777778,-1.016667
-0.01805556,0.002777778,-1.0125
-0.01805556,0.002777778,-1.0125
-0.01944445,0.005555556,-1.0125
-0.02222222,0.005555556,-1.013889
-0.02222222,0.005555556,-1.013889
-0.01388889,0.004166667,-1.019444
